num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/weights_seq_no,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_mean,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/sample,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/rlmodule_inference_timer,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/mean_kl_loss,learners/default_policy/weights_seq_no,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad 
1,640000.0,False,160,4d567_00000,2025-12-15_19-42-19,1765807939,8.460449695587158,2851.1315655708313,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2851.1315655708313,160,16.56937891147594,2.0664768810288297e-05,16.568307208066397,2.4735278477026923,14.087181439195382,0.005183293106108164,159.0,1.0,470.0,22793.41354846149,10232.397586846655,0.00012196368198079491,727.2772647586754,16454.994263201825,0.00038655000025755726,4000.0,727.2772647586754,2.3178545062351796,2047,1392,0.00022632462506283406,3.133288851000307,1945.39,640000.0,96.72328116423905,4,0,0,25.758333333333336,87.28333333333332,0.00033866961863995463,0.0008330997802398678,4000.0,640000.0,640000.0,16454.994263201825,4000.0,16454.994263201825,128.0,138756,7.763574791325582e-28,0.1234068,0.8350864,5e-05,8.295507,8.378271,19243008,0.0056175925,160.0,0.0,0.0016233325,1.0,120192,187246.84,0.08276428,16517.448521416405,602385361,4000.0,19243008,0,120192,3760695,4008.2966911975673,138756,516879.5914467636,16516.67861265673,16516.372642153234,0.3630781309974076,3.791047662860721e-06,5.9534660414551106e-05,3.325152448156568e-05,4.481712753868131e-06,1.3223216338559456e-05,5.101015781228341e-05,3.487252446605255e-06,0.0003036226009859964,9.201046263840513e-05,3.574115972888907e-05,5.974835447942226e-05,0.03237793358532035,0.00018245914425091798,0.15121572905135003,1.2774708958597302e-05,0.0004387753908482275,0.006990555004373619,0.17107826814065777,3.728631680476704e-05
1,644000.0,False,161,4d567_00000,2025-12-15_19-42-28,1765807948,8.671233177185059,2859.8027987480164,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2859.8027987480164,161,16.49026929236117,2.0577121118815423e-05,16.489202380985734,2.4676693262256637,14.013961128803432,0.005165842175041449,160.0,3.0,473.0,22793.41354846149,12890.731863147292,0.00010138719148681722,706.6746172227151,16600.444534803675,0.00038655000025755726,4000.0,706.6746172227151,2.312704202422827,2045,1392,0.00018974433169039075,3.155804048000373,1942.01,644000.0,97.68385745839079,4,0,0,30.258333333333336,87.45,0.0002701957096993331,0.0006866478223827938,4000.0,644000.0,644000.0,16600.444534803675,4000.0,16600.444534803675,128.0,138756,3.881787395662791e-28,0.01921893,3.134465,5e-05,3.1289937,3.1016948,19363328,0.00032908254,161.0,0.0,0.050614655,1.0,120320,113522.49,-0.02729892,16636.124529596895,606151941,4000.0,19363328,0,120320,3766580,4008.2837242855917,138756,520601.3506514588,16635.442266468286,16635.15320032271,0.36133470868742656,3.063102232357737e-06,4.9763173934595545e-05,2.7257492785566462e-05,3.788362642181136e-06,1.1396206802946601e-05,4.28966147276167e-05,2.830889514422657e-06,0.0002587536470809101,7.509397378241619e-05,2.836101218624681e-05,4.756576307022216e-05,0.03219522724946238,0.00018153755280851636,0.1505224927608275,1.2709961875787167e-05,0.00043608263694967667,0.0069528544543184904,0.1702559784592534,3.711345363166694e-05
1,648000.0,False,162,4d567_00000,2025-12-15_19-42-37,1765807957,8.776387453079224,2868.5791862010956,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2868.5791862010956,162,16.413034659437553,2.0484349894950106e-05,16.411969471175873,2.461107597963411,13.943309741515394,0.0051489607532736025,161.0,1.0,474.0,22793.41354846149,12890.731863147292,0.00012513289570943622,727.4827052640268,16622.117518073628,0.00038655000025755726,4000.0,727.4827052640268,2.3068592516485977,2045,1392,0.00023123691031028427,3.1930195380003714,1959.87,648000.0,98.59482781774003,4,0,0,28.284615384615385,87.58461538461538,0.0003435282604027915,0.0008532045407655315,4000.0,648000.0,648000.0,16622.117518073628,4000.0,16622.117518073628,128.0,138756,1.9408936978313955e-28,0.09187354,1.424118,5e-05,8.686756,8.630894,19483520,0.004426156,162.0,0.0,0.0034939647,1.0,120192,184971.8,-0.055862524,16445.27928985715,609912636,4000.0,19483520,0,120192,3760695,4008.250887042736,138756,514627.008711235,16444.65500945519,16444.348014096762,0.3599277886005533,3.859357981565581e-06,6.0897126896845337e-05,3.3617988506721336e-05,4.623771105333055e-06,1.3938217456371768e-05,5.198462825751739e-05,3.622948003052929e-06,0.00031549039554865153,9.270890487556577e-05,3.542403977388498e-05,6.16006823290411e-05,0.03203198497696382,0.00018069117729196818,0.14999469383322778,1.2665862252385955e-05,0.0004340208105872221,0.006921208909779818,0.16957751967466356,3.702031910215172e-05
1,652000.0,False,163,4d567_00000,2025-12-15_19-42-46,1765807966,8.756129026412964,2877.3353152275085,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2877.3353152275085,163,16.33630455584319,2.039750638501612e-05,16.335242180464117,2.4579719279837673,13.869746279100239,0.005127119145740591,162.0,3.0,477.0,22793.41354846149,12890.731863147292,0.0001186024520281254,723.0068905886405,16693.144539074336,0.00038655000025755726,4000.0,723.0068905886405,2.302670938632111,2045,1392,0.00022240315992505728,3.2241480400003275,1960.92,652000.0,99.41567743430636,4,0,0,28.715384615384615,83.22307692307693,0.00033582649529869204,0.0008250031643825621,4000.0,652000.0,652000.0,16693.144539074336,4000.0,16693.144539074336,128.0,138756,9.704468489156978e-29,0.008002463,0.31924933,5e-05,3.8957744,3.8455927,19603840,0.000951351,163.0,0.0,0.034556568,1.0,120320,157316.28,-0.050181758,16592.334443237294,613679216,4000.0,19603840,0,120320,3766580,4008.238378172309,138756,519239.45507051266,16591.75397170874,16591.46853314875,0.3581215757145494,3.7711661828830733e-06,5.9369806557445866e-05,3.3360610019410324e-05,4.484055046889898e-06,1.3222914572552546e-05,5.0503731494617985e-05,3.4004411667771736e-06,0.00030537556344405577,9.114826529132928e-05,3.442081738428876e-05,5.780171549593496e-05,0.03185323512719032,0.0001799552655250984,0.14938569689488912,1.2612203621833396e-05,0.0004313926024933984,0.006888855820692756,0.16859795047791426,3.697811591666855e-05
1,656000.0,False,164,4d567_00000,2025-12-15_19-42-54,1765807974,8.286729335784912,2885.6220445632935,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2885.6220445632935,164,16.255689098284762,2.0304531311449705e-05,16.254628771659483,2.450635000703927,13.796498132309232,0.005105982954280429,163.0,1.0,478.0,22793.41354846149,12890.731863147292,0.00010428083178892532,728.6438745845188,16593.128375905206,0.00038655000025755726,4000.0,728.6438745845188,2.2961260219957813,2045,1408,0.00019417566280639093,3.282196143000201,1986.56,656000.0,100.21155368428228,4,0,0,26.83333333333333,83.25000000000001,0.0002837454788714396,0.0007042256044670158,4000.0,656000.0,656000.0,16593.128375905206,4000.0,16593.128375905206,128.0,138756,9.704468489156978e-29,0.07743861,3.158816,5e-05,8.448701,8.468611,19724032,0.0052532,164.0,0.0,-0.0007801056,1.0,120192,175215.66,0.019909482,16715.67639024098,617439911,4000.0,19724032,0,120192,3760695,4008.205994390586,138756,523093.10102737526,16715.069251431996,16714.794748436365,0.3562795859573945,3.2954804042064402e-06,5.10600432868192e-05,2.8589246223490703e-05,3.9705108883414085e-06,1.1772085512297782e-05,4.375156168632059e-05,3.0431785821189666e-06,0.00026297764144961365,7.762901316546999e-05,2.9615470776747877e-05,4.927112404903471e-05,0.03167383077591003,0.00017895771288305658,0.1487486059259374,1.2553081586469084e-05,0.0004288486764674062,0.00685486826248491,0.1676127389731412,3.6860334748225425e-05
1,660000.0,False,165,4d567_00000,2025-12-15_19-43-03,1765807983,8.291278600692749,2893.913323163986,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2893.913323163986,165,16.175971097301915,2.0211485999194353e-05,16.17491216694289,2.4427871606968847,13.724655821986133,0.005084458124750026,164.0,3.0,481.0,22793.41354846149,12890.731863147292,9.94433003570085e-05,701.56099822049,16445.906999868417,0.00038655000025755726,4000.0,701.56099822049,2.289048882025826,2045,1408,0.00019275298459755315,3.305116452000093,1989.27,660000.0,101.01925491087158,4,0,0,26.1,83.35454545454546,0.00027052015901173987,0.0006856665264888032,4000.0,660000.0,660000.0,16445.906999868417,4000.0,16445.906999868417,128.0,138756,4.852234244578489e-29,0.018472577,4.366552,5e-05,3.612031,3.6871853,19844352,0.0006670808,165.0,0.0,0.044953287,1.0,120320,64765.113,0.07515378,16841.1311070689,621206491,4000.0,19844352,0,120320,3766580,4008.1939344466805,138756,527022.9363923746,16840.44900639227,16840.15650043908,0.35436037009782045,2.9864306304277705e-06,5.0265059693076614e-05,2.7258377035043607e-05,3.7929755688647104e-06,1.1302352123621578e-05,4.2949490488399386e-05,2.811647483593183e-06,0.00025871377480256167,7.523614080577207e-05,2.8806690188650703e-05,4.763558960842657e-05,0.03150604346814287,0.00017808813573826082,0.14803964986668486,1.2521550758771008e-05,0.0004262141897096975,0.006817086579867533,0.16661461158339874,3.679073140373993e-05
1,664000.0,False,166,4d567_00000,2025-12-15_19-43-11,1765807991,8.297176837921143,2902.2105000019073,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2902.2105000019073,166,16.097071216328892,2.013037113287151e-05,16.09601555527347,2.435334981089912,13.653235371766273,0.005063170543500548,165.0,1.0,482.0,22793.41354846149,12890.731863147292,9.965462512960386e-05,727.5955888787597,16564.222984263397,0.00038655000025755726,4000.0,727.5955888787597,2.282179709955575,2045,1891,0.0001851792771692093,3.3139585090000763,1995.83,664000.0,101.81802979872137,4,0,0,25.824999999999992,83.30833333333332,0.00026932146537131504,0.0006754045290260387,4000.0,664000.0,664000.0,16564.222984263397,4000.0,16564.222984263397,128.0,138756,2.4261171222892444e-29,0.07459273,0.5768471,5e-05,8.528202,8.558905,19964544,0.001887552,166.0,0.0,-0.050656438,1.0,120192,209438.23,0.030702699,16902.03779151924,624967186,4000.0,19964544,0,120192,3760695,4008.161995102214,138756,528939.9271573254,16901.520737872925,16901.3658788462,0.35247451439684,3.2133267804134126e-06,4.848690565152202e-05,2.6555022593228838e-05,3.679114112441674e-06,1.0988959811992606e-05,4.2333206615044893e-05,2.7651132832332543e-06,0.00025256936137568075,7.454987495700047e-05,2.8225072876839012e-05,4.660242900934162e-05,0.03132786503346759,0.00017702825437757993,0.14736194336801844,1.2464335259651815e-05,0.00042366104781999545,0.006780671714076448,0.16562843646755523,3.664282409142083e-05
1,668000.0,False,167,4d567_00000,2025-12-15_19-43-20,1765808000,8.886599779129028,2911.0970997810364,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2911.0970997810364,167,16.024857384165603,2.005606742451907e-05,16.02380335772074,2.4275979002790007,13.588778344048624,0.00504818383807275,166.0,3.0,485.0,22793.41354846149,12890.731863147292,9.82499460637422e-05,693.2979535496281,16663.08615614593,0.00038655000025755726,4000.0,693.2979535496281,2.275401096106018,2045,1891,0.00018735051686626073,3.3087708559997555,2000.28,668000.0,102.60269504981915,4,0,0,26.569230769230767,83.61538461538461,0.0002693579440571166,0.0006768701788676243,4000.0,668000.0,668000.0,16663.08615614593,4000.0,16663.08615614593,128.0,138756,1.2130585611446222e-29,0.021728108,2.2691329,5e-05,3.0280254,3.0973675,20084864,0.0020622904,167.0,0.0,0.05043131,1.0,120320,79906.42,0.069342,16734.56442094093,628733766,4000.0,20084864,0,120320,3766580,4008.150375151192,138756,523722.66887327266,16734.179161836273,16734.13733713451,0.3524101342528634,3.0788239643399984e-06,4.895678663052469e-05,2.6771320318048333e-05,3.773162157993757e-06,1.117260978332252e-05,4.1875692692511655e-05,2.806756116586896e-06,0.00025639819055347146,7.388460153086108e-05,2.794273712753813e-05,4.69005544510746e-05,0.03114723738313645,0.0001761619718415262,0.14679794393434042,1.2409691894373012e-05,0.0004211554373530002,0.006743253996938881,0.16635317210287312,3.653639584757645e-05
1,672000.0,False,168,4d567_00000,2025-12-15_19-43-31,1765808011,10.982170581817627,2922.079270362854,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2922.079270362854,168,15.974275031323936,1.9987506754942832e-05,15.973223365143536,2.43511578627621,13.53069500460815,0.005033825999690403,167.0,1.0,486.0,22793.41354846149,12890.731863147292,0.0002265063869999666,732.5053145062651,16596.617395261033,0.00038655000025755726,4000.0,732.5053145062651,2.2831813993949615,2045,1891,0.0004281423658116329,3.3527776069997888,2003.98,672000.0,103.15052802090764,4,0,0,48.137499999999996,85.50625000000001,0.0005976355783488209,0.0014965954503351844,4000.0,672000.0,672000.0,16596.617395261033,4000.0,16596.617395261033,128.0,138756,6.065292805723111e-30,0.053770363,0.2819148,5e-05,8.784973,8.92796,20205056,0.0025072128,168.0,0.0,-0.009037256,1.0,120192,158669.1,0.1429873,16715.65703226501,632494461,4000.0,20205056,0,120192,3760695,4008.11887139968,138756,523096.7619146965,16714.968616888196,16714.826329166644,0.3536573209103456,7.2221957403243445e-06,0.00011499836659293667,6.127547667676082e-05,8.202753835980548e-06,2.493090672687958e-05,9.048516231255132e-05,6.233780286756942e-06,0.000576901588918701,0.0001630557818386862,6.220667495645288e-05,0.00010820908108553318,0.031174106009292935,0.00017711635212216544,0.14743358849498914,1.2414594975444648e-05,0.00042198988298514757,0.0067642924569686095,0.16691182638184343,3.6760031881133455e-05
1,676000.0,False,169,4d567_00000,2025-12-15_19-43-40,1765808020,8.83876895904541,2930.9180393218994,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2930.9180393218994,169,15.9028228980107,1.9929631677257822e-05,15.901773983492111,2.431832654413441,13.462554824562073,0.005012816739701646,168.0,3.0,489.0,22793.41354846149,12890.731863147292,0.00013104802397167548,690.9116414478945,16748.621549274187,0.00038655000025755726,4000.0,690.9116414478945,2.2802517646510054,2045,1891,0.0002480488559257805,3.516257974999953,2002.27,676000.0,103.54910637739226,4,0,0,29.224999999999998,84.43333333333332,0.00036474955894694156,0.0009118162855981754,4000.0,676000.0,676000.0,16748.621549274187,4000.0,16748.621549274187,128.0,138756,3.0326464028615555e-30,0.010356586,3.1093001,5e-05,2.5590448,2.5360413,20325376,0.0005796579,169.0,0.0,0.06348622,1.0,120320,94319.49,-0.023003645,16847.298172215174,636261041,4000.0,20325376,0,120320,3766580,4008.1076826856834,138756,527223.0332529886,16846.58697930021,16846.411359223348,0.3527651497012293,4.097128889524738e-06,6.609129862483405e-05,3.6410089326518146e-05,5.387766902863809e-06,1.5367389684148692e-05,5.626544362119594e-05,3.753992947627675e-06,0.0003420396483988182,0.00010155285940684877,3.7429633869942805e-05,6.349942435899061e-05,0.031074549949200326,0.00017714218860538807,0.1473473466100337,1.2378449040929432e-05,0.0004201349841555778,0.006775546532401976,0.16619725411801856,3.6688431560665295e-05
1,680000.0,False,170,4d567_00000,2025-12-15_19-43-48,1765808028,8.404987096786499,2939.323026418686,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2939.323026418686,170,15.827721376030583,1.9850335346539852e-05,15.826675900657197,2.424754730869321,13.394557637316455,0.004995029572291984,169.0,1.0,490.0,22793.41354846149,12890.731863147292,0.00010500665735535489,727.5951291326714,16984.901397934613,0.00038655000025755726,4000.0,727.5951291326714,2.2738916265044944,2045,1891,0.0001955834000387256,3.5410973089999787,2002.07,680000.0,103.98369980608321,4,0,0,26.023076923076925,84.54615384615384,0.0002793178628973331,0.0007057778162062663,4000.0,680000.0,680000.0,16984.901397934613,4000.0,16984.901397934613,128.0,138756,1.5163232014307778e-30,0.05752496,1.5360178,5e-05,8.500851,8.39959,20445568,0.002690686,170.0,0.0,-0.005080819,1.0,120192,237655.62,-0.101262026,16834.482430926135,640021736,4000.0,20445568,0,120192,3760695,4008.0766058588265,138756,526835.6063214607,16833.91673371637,16833.886446274282,0.35102859120422775,3.1745194554672177e-06,5.0623943188530824e-05,2.7631880227570696e-05,3.855066444393948e-06,1.1414285885814448e-05,4.3977385798876694e-05,3.0331316285354885e-06,0.0002634836127145523,7.87544414562192e-05,2.9578468523487057e-05,4.8868321949773394e-05,0.030908701449699354,0.0001761657667156217,0.14673399314393093,1.2330664565334919e-05,0.0004176046343049146,0.006744192067075524,0.16527805657683717,3.6585547254396546e-05
1,684000.0,False,171,4d567_00000,2025-12-15_19-43-57,1765808037,8.50167989730835,2947.8247063159943,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2947.8247063159943,171,15.754384821270282,1.9830831991826712e-05,15.753339389650625,2.4190864285606284,13.326911111943277,0.004976751276573683,170.0,3.0,493.0,22793.41354846149,-1222.1623096449948,0.00011332347775237602,595.9031804197948,16067.721550058468,0.00038655000025755726,4000.0,595.9031804197948,2.268925573239445,2283,1891,0.0002155549844852057,3.617570548999938,2016.54,684000.0,104.4219314043992,4,0,0,26.99166666666667,84.65833333333335,0.0003149877673019609,0.0007826392847920443,4000.0,684000.0,684000.0,16067.721550058468,4000.0,16067.721550058468,128.0,138756,7.581616007153889e-31,0.015839564,0.9980825,5e-05,3.9429522,3.876584,20565888,0.00035073166,171.0,0.0,0.029718757,1.0,120320,164907.92,-0.06636859,16956.953475012604,643788316,4000.0,20565888,0,120320,3766580,4008.0658398002383,138756,530676.0810945663,16956.409225706862,16956.358179749153,0.3495155992921789,3.970526364482043e-06,5.663878365569742e-05,3.0775778636489e-05,4.268030201144329e-06,1.3278126705595559e-05,4.8582076761252326e-05,3.25112369945988e-06,0.0002909952223528063,8.657193913530248e-05,3.2660789501825246e-05,5.510596633646616e-05,0.03076721143520202,0.0001756071090409944,0.14626842921250352,1.2298357921384493e-05,0.00041568158796424895,0.00671750414640624,0.16440336801106928,3.6526691791195606e-05
1,688000.0,False,172,4d567_00000,2025-12-15_19-44-06,1765808046,8.650084972381592,2956.474791288376,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2956.474791288376,172,15.68323348005758,1.975452367319204e-05,15.68219240875412,2.412849315275027,13.26202636282384,0.004958718763819341,171.0,0.0,493.0,22793.41354846149,-1222.1623096449948,0.00013803746004744868,901.0299998371279,16067.721550058468,0.00038655000025755726,4000.0,901.0299998371279,2.263452264757052,2283,1891,0.00023605222798751165,3.617570548999938,2016.54,688000.0,104.88537399671168,4,0,0,27.850000000000005,84.68333333333334,0.00033935209676305364,0.0008351286934505745,4000.0,688000.0,688000.0,16067.721550058468,4000.0,16067.721550058468,128.0,138756,3.7908080035769444e-31,0.031170774,0.898272,5e-05,8.685106,8.543447,20686080,0.0037630626,172.0,0.0,0.005119741,1.0,120192,197250.98,-0.1416597,17079.011639698707,647548072,4000.0,20686080,0,120192,3759756,4008.025181402236,138756,534499.7302600719,17078.645747236482,17078.76711862472,0.34980233429925583,3.684952303318878e-06,6.675524065180513e-05,3.395925239652071e-05,4.643198590737261e-06,1.5345638531774597e-05,5.144496356734373e-05,3.3909768713776974e-06,0.0003165182236403564,9.296724515136016e-05,3.4065013866044536e-05,5.727518228927391e-05,0.030602037320836516,0.00017476503796169185,0.14595744492036974,1.2264374346834477e-05,0.00041352677208569095,0.006693722104938463,0.16519538833094927,3.6463424880934004e-05
1,692000.0,False,173,4d567_00000,2025-12-15_19-44-14,1765808054,8.348185300827026,2964.822976589203,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2964.822976589203,173,15.609807217257021,1.9690978438168163e-05,15.608769745666573,2.405421327122285,13.196053528195607,0.004940029576185674,172.0,4.0,497.0,22588.107394727216,-1222.1623096449948,0.00010134098863464167,551.6110573697385,15123.681517239469,0.00038655000025755726,4000.0,551.6110573697385,2.256594387609482,2283,1891,0.00019334667098113307,3.644529628999844,2033.55,692000.0,105.35463611558379,4,0,0,25.825000000000003,84.65833333333332,0.00027833493503597755,0.0006994888153728989,4000.0,692000.0,692000.0,15123.681517239469,4000.0,15123.681517239469,128.0,138756,1.8954040017884722e-31,0.010071082,1.846521,5e-05,3.4531608,3.467221,20806400,0.00020080937,173.0,0.0,0.034960806,1.0,120320,269865.38,0.014060371,17188.983541435427,651315592,4000.0,20806400,0,120320,3767520,4008.0249295882136,138756,537955.0300476444,17188.56021233791,17188.666842131137,0.3485781519562689,3.115323227551686e-06,5.112509191565285e-05,2.8618336093455214e-05,3.91939759375905e-06,1.1749912287299681e-05,4.374155019768775e-05,2.890824166920874e-06,0.00026346304300918234,7.653963856569021e-05,2.918462336900776e-05,4.8886835716224995e-05,0.03051194394761834,0.00017511338758951597,0.14568108947116107,1.2226730613951777e-05,0.0004112815043680203,0.00670309888388717,0.164332247447639,3.6356790632155396e-05
1,696000.0,False,174,4d567_00000,2025-12-15_19-44-23,1765808063,8.507317304611206,2973.330293893814,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2973.330293893814,174,15.538690947084435,1.96340686648017e-05,15.537655505209903,2.3979056848510627,13.132475936913655,0.004920534280434148,173.0,0.0,497.0,22588.107394727216,-1222.1623096449948,9.995489412650802e-05,901.0280876909252,15123.681517239469,0.00038655000025755726,4000.0,901.0280876909252,2.2496375054833884,2283,1891,0.00018487115457405394,3.644529628999844,2033.55,696000.0,105.84737200492958,4,0,0,25.758333333333336,85.08333333333333,0.00026783563145764953,0.0006728977466755858,4000.0,696000.0,696000.0,15123.681517239469,4000.0,15123.681517239469,128.0,138756,9.477020008942361e-32,0.067751884,1.609856,5e-05,8.315901,8.423088,20926592,0.0013591478,174.0,0.0,-0.023519635,1.0,120192,123489.69,0.10718698,17297.887003132342,655075348,4000.0,20926592,0,120192,3759756,4007.984680292331,138756,541350.372412042,17297.47829483146,17297.59145409588,0.3469791244366945,3.0210240945699286e-06,4.844004923935126e-05,2.6608731298965083e-05,3.7329054700158116e-06,1.0997988026333959e-05,4.18562370739873e-05,2.763705134446235e-06,0.0002519710601622092,7.352285537784582e-05,2.8175806305282538e-05,4.692477171111411e-05,0.030408218508138227,0.00017402725372046837,0.14513231757645484,1.2174463295129974e-05,0.0004089426893173601,0.006667578895045706,0.16342789897315882,3.622822273263017e-05
1,700000.0,False,175,4d567_00000,2025-12-15_19-44-31,1765808071,8.414465188980103,2981.744759082794,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2981.744759082794,175,15.467357597613583,1.9556727974783692e-05,15.466325022157806,2.3913982970025582,13.06767782554452,0.00489984393762432,174.0,4.0,501.0,22588.107394727216,-1222.1623096449948,0.00011103665706923448,464.4910921282883,14498.080128106943,0.00038655000025755726,4000.0,464.4910921282883,2.243656674428558,2283,1961,0.0002111852115007569,3.6157912509997914,2050.43,700000.0,106.31996648224978,4,0,0,25.399999999999995,85.37692307692308,0.00030927698588753517,0.0007770105415146005,4000.0,700000.0,700000.0,14498.080128106943,4000.0,14498.080128106943,128.0,138756,4.7385100044711805e-32,0.022516951,0.36958262,5e-05,3.3726606,3.446575,21046912,0.00031071663,175.0,0.0,0.044723153,1.0,120320,189376.67,0.07391438,17352.405037922,658842868,4000.0,21046912,0,120320,3767520,4007.9848334894077,138756,543094.2712309189,17352.10349573235,17352.275151394184,0.34563271919233046,3.4697429438402343e-06,5.587499962761452e-05,3.084756322663427e-05,4.202024740899283e-06,1.281810883767935e-05,4.78172113999072e-05,3.2097653621489424e-06,0.0002914843919598964,8.601568904844764e-05,3.249279775022321e-05,5.435182274141438e-05,0.030276807323057108,0.00017354798118087578,0.14468388640068708,1.213271867107164e-05,0.0004066732624218652,0.006742903106091437,0.16259082198343972,3.611294049433475e-05
